hgnc_symbol	chromosome_name
IGHV3-15	14
STK19	6
RPS29P11	4
IGHVII-15-1	14
AC012313.9	19
IGHV3-16	14
AC092436.2	4
ZNF446	19
IGHVIII-16-1	14
CYCSP27	11
RPS27AP13	8
SARS2	19
AC099521.3	16
IGHV1-17	14
AC020978.1	16
SLC20A1P2	14
AP001085.1	11
HINT2	9
RGS20	8
AL591770.1	14
AP001372.3	11
SMPD3	16
AL358334.4	14
WDR88	19
AP001372.1	11
AC009236.1	2
HNRNPA1P40	11
LINC01121	2
AC009070.1	16
AP001372.4	11
PGM2L1	11
AC105219.2	8
AC093833.1	2
AC009236.2	2
LINC01483	17
MTND4P9	4
TSPY23P	Y
CENPN	16
AC067931.1	8
IGHV1-18	14
AC067931.2	8
RBMY2UP	Y
AC012313.7	19
RBMY1KP	Y
AC002545.1	17
AGO2	8
AC087439.2	8
IGHV3-19	14
TTTY5	Y
MTND4LP22	4
OR13E1P	9
TSPY22P	Y
AC247036.1	14
LINC01497	17
MTND3P5	4
FAM197Y9	Y
IGHV3-20	14
MTCO3P44	4
CU633846.1	CHR_HSCHR19LRC_LRC_J_CTG3_1
IGHV3-21	14
CEP19	3
AC012491.1	2
IGHV3-22	14
RPS5P7	X
AC013404.1	2
NRROS	3
AC005208.1	17
PGM3	6
CPA5	7
KCNJ16	17
PPP4R1	18
LINC00901	3
TUSC7	3
MEIS1	2
KLHL4	X
AC005821.2	17
AC005821.1	17
OTUD6B	8
PIGX	3
A4GNT	3
MARCHF10	17
LSAMP	3
AC023049.1	3
LINC01028	17
LINC01327	3
DNAJC30	7
AC034102.5	12
DBR1	3
AC010605.1	19
AC073896.4	12
AC113194.1	8
FBXO17	19
MYL6B	12
OTUD6B-AS1	8
BUD23	7
PMF1	1
LINC00903	3
AC133480.1	12
LINC02138	16
BZW1P2	3
PTMAP8	3
AC090503.2	12
AC092718.4	16
LSAMP-AS1	3
AC092718.2	16
CDH15	16
AC090503.1	12
LINC02444	12
AC092718.6	16
LINC02024	3
AC007342.2	16
AC011455.2	19
DMC1	22
ARLNC1	16
AC087879.1	12
FBXO27	19
AC092691.3	3
AC008067.1	2
AC092691.1	3
AC092691.2	3
SLC22A31	16
AC112721.1	2
AC015813.4	17
AC112721.2	2
AC010975.2	2
AARSD1	17
AC016716.2	2
SMARCC2	12
AC136188.1	12
CTNNA2-AS1	2
AC009113.1	16
AC090502.2	12
PAK2	3
LINC02394	12
ERVK9-11	19
LYST-AS1	1
LDHAP2	1
MRPS12	19
AC090502.3	12
PLXNB1	3
VEZF1	17
VENTXP3	12
LINC02445	12
LRRTM1	2
LYST	1
AC090502.1	12
AC090015.1	12
ZNF778	16
SERPINI2	3
AC011455.6	19
AC015813.7	17
AHCYP3	2
RPSAP15	X
IGHVII-22-1	14
AC011754.1	2
IGHVIII-22-2	14
PRKCD	3
Z83818.1	X
Z83818.2	X
AC068535.1	2
AP001381.1	18
MEIS1-AS2	2
AC015574.1	15
MEIS1-AS3	2
LINC01831	2
AC009113.2	16
ERICD	8
Z84721.2	16
AC007342.3	16
AC012459.1	2
AC068535.2	2
AC087260.1	12
AC007342.4	16
IGHV3-23	14
CTNNA2	2
AHCYL1	1
AC007342.5	16
HBA2	16
SENP5	3
SOX5	12
IGHV1-24	14
GNS	12
AC007342.8	16
HOMER2P2	14
AC007342.9	16
HMGN2P35	10
AL357515.1	6
ATMIN	16
LCOR	10
AC127496.1	17
PTGES3L-AARSD1	17
AC092718.5	16
RPTOR	17
AC092718.3	16
LINC01102	2
EML2	19
GDPD2	X
ITIH2	10
AC010653.3	16
CMC2	16
AC016949.1	3
WDR49	3
AL445220.1	6
AC012409.4	15
LINC02157	15
AC012409.2	15
AL357075.4	6
AC024337.2	15
NR2F2-AS1	15
STX1A	7
IPCEF1	6
TSPY11P	Y
AC010200.2	12
TMEM45A	3
AL139398.1	X
LINC01103	2
NCBP2	3
SLC45A3	1
HBA1	16
CCDC81	11
LRRC45	17
PSMC5	17
AC012409.1	15
AC016251.1	15
SLC16A14	2
NR2F2	15
NUCKS1	1
HBQ1	16
Z69706.1	16
AC013402.2	2
NCBP2-AS1	3
NCBP2AS2	3
AC012409.3	15
AC012409.5	15
AC024337.1	15
TTC37	5
PIGZ	3
FAM83H	8
LINC00226	14
HMGN1P8	3
CENPX	17
IGHV3-25	14
IGHVIII-25-1	14
PDCD10	3
IGHV2-26	14
C16orf46	16
AC011322.1	3
AC010975.1	2
IGHVIII-26-1	14
RPSAP69	3
IGHVII-26-2	14
IGHV7-27	14
IQANK1	8
AC006335.2	Y
IGHV4-28	14
REG3A	2
AL136363.1	X
PTGES3	12
IGHVII-28-1	14
AC092718.1	16
DOP1A	6
AC092718.8	16
AC105219.4	8
GCSH	16
KCNJ2-AS1	17
KCNJ2	17
AC026748.2	CHR_HSCHR5_3_CTG1
SRBD1	2
LINC01511	CHR_HSCHR5_3_CTG1
CALM2P1	17
MTCO2P32	CHR_HSCHR5_3_CTG1
SRSF1	17
AC005695.2	17
STX8	17
AC127496.3	17
RPL31P7	17
AC016716.1	2
AC011754.2	2
AC016245.1	17
MELTF	3
AC127496.4	17
PRRG2	19
RBMY2FP	Y
AC016245.2	17
TTTY25P	Y
AC068633.2	3
AC068633.1	3
GLDCP1	4
IGHV3-32	14
CDRT15	17
RPS29P31	22
AL590133.1	1
PAICS	4
AL590133.2	1
MAN1C1	1
AC099521.4	16
GTF3C6	6
AC015813.2	17
AC099521.2	16
SETDB1	1
RPL35AP33	16
AC015813.5	17
AC015813.1	17
TSPY21P	Y
PTGES3L	17
AC087501.4	17
AL136363.2	X
AC087501.2	17
AC087501.3	17
EIF3CL	16
NME9	3
AC087501.1	17
IGHV3-30	14
IGSF11-AS1	3
AC092718.7	16
IGHVII-30-1	14
STX1B	16
TSPY19P	Y
IGHV3-30-2	14
WNT5B	12
AC006335.1	Y
IGHV4-31	14
IGSF11	3
IGHVII-30-21	14
IGHV3-29	14
IGHV3-33	14
IGHVII-33-1	14
FTSJ3	17
IGHV3-33-2	14
SNRPCP8	3
ALG1L2	3
NSF	CHR_HSCHR17_1_CTG5
CDC37P2	16
LINC02014	3
AC138894.4	16
SLA2	20
AC138894.2	16
LINC02021	3
OR13H1	X
AL035246.1	X
OR5BH1P	X
CAPZA1P	X
MELTF-AS1	3
UBE2V1P6	2
AL929325.1	X
OR13K1P	X
AL031280.1	1
AC130888.1	3
FBXL14	12
ENPP7P3	3
AL365256.1	X
FAM86HP	3
OR1AA1P	X
AC005224.1	17
SP140	2
TGIF2-RAB5IF	20
AL049734.2	X
CPXCR1	X
OR7L1P	X
RPL7P4	CHR_HSCHR6_MHC_MANN_CTG1
OR5AW1P	X
OR11N1P	X
RWDD2A	6
AL022154.1	X
AL049734.1	X
THEGL	4
TGIF2	20
AL135784.1	X
Z97200.1	1
PRRX1	1
FN3K	17
DMBX1	1
GPATCH2	1
KIR2DP1	CHR_HSCHR19LRC_LRC_J_CTG3_1
HDAC1	1
SRP72	4
AC008738.4	19
AC024361.1	17
ATXN7L3B	12
AC131097.3	2
IGSF1	X
MEI1	22
AC025257.1	12
SLC41A3	3
SLC7A10	19
AC123904.2	12
COL6A4P2	3
RAB5IF	20
AC123904.1	12
AC123904.3	12
AL645638.1	X
AC096920.1	3
NOSIP	19
ARMC8	3
AL731768.1	X
SRIP2	X
BCAS2	1
ACTG1P10	X
RHEBL1	12
AL139396.1	X
AL591212.1	X
KANTR	X
PDCD1	2
RAB29	1
LRP3	19
AL591212.2	X
TMEM164	X
KIR3DL3	CHR_HSCHR19LRC_LRC_J_CTG3_1
RTP5	2
TRO	X
MAPKAPK3	3
AC008738.7	19
AC008738.1	19
HNRNPA3P2	20
AC093004.1	3
AL132639.1	14
CERS2	1
YTHDF2P1	14
AC005224.2	17
HMGN2P10	22
HS3ST3B1	17
SOX5-AS1	12
CHCHD2	7
NKRF	X
AC005224.3	17
FAM240C	2
HSD17B8	6
MVK	12
PPT2	CHR_HSCHR6_MHC_QBL_CTG1
PRRC2B	9
NUPR2	7
LINC01238	2
CHRM3	1
MDC1-AS1	CHR_HSCHR6_MHC_MANN_CTG1
AC093278.1	5
AC119673.2	1
YBX1P5	5
LINC01237	2
MDC1	CHR_HSCHR6_MHC_MANN_CTG1
AC006970.1	7
RBMY1J	Y
MRPS18C	4
AC006970.2	7
AL353689.1	1
COQ8A	1
AC068492.1	2
LINC01880	2
AC093278.2	5
CXCR4	2
ZNF366	5
AC093642.7	2
CHRM3-AS1	1
TMX1	14
AC093642.1	2
AC093642.2	2
AL356361.2	1
HNRNPKP2	2
CHRM3-AS2	1
AC112255.1	2
UBBP1	2
TMEM275	1
UBE2A	X
AC006970.3	7
CCNJP1	7
LINC00519	14
CISH	3
LINC00615	12
DLG3	X
CCER1	12
CU464060.1	CHR_HSCHR19LRC_LRC_I_CTG3_1
LINC00640	14
MKNK1	1
SLC25A14P1	4
RPL30P5	4
AL358332.1	14
AL121872.1	X
EPYC	12
AC022816.1	17
FAM227A	22
ARL9	4
ABRAXAS1	4
RPS18P12	17
AC013248.1	17
ONECUT1	15
TGIF2LX	X
AC005863.1	17
AL356361.1	1
PLCXD1	X
AL356361.3	1
AC015813.8	17
AL358781.1	9
TTTY6	Y
KERA	12
AL121877.1	X
AC008175.1	Y
AC011603.5	12
AC015813.3	17
CCDC134	22
USP12PX	X
RPS7P5	1
AL121873.1	X
RPGR	X
LINC02096	17
DYNLL2	17
LINC02310	14
RPL23AP76	17
FASTK	7
AC105424.1	4
SPATA17-AS1	1
PRY	Y
LINC02377	4
SPATA17	1
KLK2	19
AC073136.1	7
AC073136.2	7
AC013402.3	2
AC093392.1	7
AC090987.1	8
SEPTIN14P24	7
CDRT7	17
CICP8	7
AC005772.1	17
RPL23AP27	2
ELOCP8	Y
SERPINI1	3
AC068057.3	2
AC013402.1	2
UBBP2	1
AC009950.2	2
AC068057.2	2
RNF19BPX	X
AC015813.6	17
CKAP5	11
UBE2V1P9	X
CFAP300	11
AC068057.4	2
ADIPOR2	12
PXN	12
KIR2DS4	CHR_HSCHR19LRC_LRC_I_CTG3_1
OR4D1	17
SP110	2
MSX2P1	17
AC025262.1	12
AL121823.1	X
GTPBP6	X
AC005343.1	12
ABCC12	16
RPS4XP14	12
AC005183.1	12
PABPC5	X
PRRT1	CHR_HSCHR6_MHC_QBL_CTG1
AC005772.2	17
AL662874.1	X
CDY13P	Y
PABPC5-AS1	X
AC011990.1	17
MMAB	12
AC005771.1	17
AC079822.1	3
CDRT8	17
AC007423.1	17
AC005181.1	17
OR4D2	17
USP9YP24	Y
KIR3DP1	CHR_HSCHR19LRC_LRC_I_CTG3_1
SMC4P1	2
KIR2DL2	CHR_HSCHR19LRC_LRC_I_CTG3_1
AC107393.1	4
HSFY7P	Y
AC080089.2	4
CASC17	17
DENND2C	1
OFD1P9Y	Y
SNHG27	4
LINC01365	4
AC073525.1	12
AC025857.2	8
DHH	12
MEMO1P3	3
LINC02502	4
LRRC77P	3
AC097173.2	4
KCNC2	12
AC011603.2	12
CTSB	8
AL139161.1	1
EGFL8	CHR_HSCHR6_MHC_QBL_CTG1
LINC02768	1
AC118653.1	17
RPL13AP6	10
SHOC2	10
MYL6P5	17
TAF2	8
SELENON	1
AC007432.1	17
AC005144.1	17
AL691482.2	1
AL691482.3	1
CRIP1P3	1
ASB9	X
KIR3DL2	CHR_HSCHR19LRC_LRC_I_CTG3_1
CUL4A	13
ARL8A	1
HAUS6	9
AC026353.1	3
ABCB6	2
AL020996.1	1
AC128713.1	3
GARNL3	9
HMGN2P26	3
AUNIP	1
AGPAT1	CHR_HSCHR6_MHC_QBL_CTG1
GPR37L1	1
SOX9-AS1	17
AL020996.3	1
DLG3-AS1	X
BTG3-AS1	21
GOLIM4	3
MOB3C	1
AC009950.1	2
EPX	17
MTFR1L	1
BTG3	21
RPL12P37	17
YAP1	11
MKNK1-AS1	1
AC005962.1	17
KNCN	1
FMO6P	1
MOV10	1
AC010463.2	19
PLVAP	19
ADGRG7	3
CTXND1	15
RPL7AP28	4
AC083800.1	3
BX284613.1	1
AC096711.2	4
TEX55	3
AC093916.1	4
AC096711.1	4
ELL2P2	4
FMO2	1
AC114741.1	4
MARCKSL1	1
UPK1B	3
AL109945.1	1
AC069243.1	3
GMFBP1	3
TMUB1	7
AC007342.1	16
AC010200.1	12
EGFEM1P	3
ATP1A2	1
GAS2L3	12
LINC02097	17
AKTIP	16
ARSA	22
LINC01152	17
RGS22	8
MROH9	1
LRRC69	8
AC068946.2	2
AP001527.1	11
SOX9	17
AP000942.2	11
AP001527.2	11
TAF9BP2	10
ROCR	17
AL021026.1	1
SLC4A5	2
ATG9A	2
AC004263.2	12
HMGB1P11	1
AC104966.1	8
RPSAP33	3
RPS20P31	12
AC124893.1	3
METRNL	CHR_HSCHR17_1_CTG9
AC004263.1	12
BX284613.2	1
RPL21P43	3
PXN-AS1	12
PCID2	13
PDP2	16
AL845464.1	CHR_HSCHR6_MHC_QBL_CTG1
LINC02082	3
AC127496.7	17
AC127496.6	17
AC092954.1	3
FMO3	1
AC092954.2	3
CHMP6	17
LINC01997	3
SLC26A7	8
LIPT2	11
LRRTM2	5
IGHV4-34	14
PSME3IP1	16
FAM160B1	10
LINC01238	2
IGHV7-34-1	14
IGHV3-35	14
AL445222.2	9
IGHV3-36	14
AL450263.2	9
IGHV3-37	14
UBE2O	17
POLD3	11
IGHV3-38	14
IGHVIII-38-1	14
IGHV4-39	14
IGHV7-40	14
AC244452.1	14
CTNNA1	5
IGHVII-40-1	14
FMO1	1
IGHV3-41	14
HOMER2P1	14
IGHV3-42	14
IGHV3-43	14
THSD7B	2
RPL7P49	17
AL020996.2	1
AC079848.1	3
RBL2	16
SETP2	14
AC117422.1	3
COL6A5	3
AC010653.1	16
RPS6KB2	11
RPL15P13	10
AC097173.3	4
AP000843.1	11
ZFP90	16
VAMP8	2
AC098679.5	4
MAD2L1	4
AC098679.2	4
MECOM-AS1	3
RPL22P1	3
AC007849.1	3
TFG	3
SREBF2	22
TRUB1	10
AP000942.1	11
MECOM	3
AP000695.3	21
LINC02626	10
AP000696.2	21
LINC00685	X
AP000695.2	21
AP000942.3	11
EML2-AS1	19
VAMP5	2
CLDN14	21
FAM229A	1
AP000942.4	11
HNMT	2
AP001372.2	11
RANP3	11
TSSK3	1
ANKRD11	16
LINC01881	2
PSMD4P1	21
CCDC194	19
AP000695.1	21
BST2	19
LINC01256	4
KLKP1	19
AP000696.3	21
AC007342.6	16
AL354710.2	9
AC007342.7	16
AC009090.6	16
CICP10	2
SEPTIN14P2	2
CDK5RAP2	9
AARS1P1	4
RPL23AP88	2
KLK4	19
GFI1	1
CHAD	17
AC115622.1	4
SAR1AP3	4
LTV1P1	4
COL6A6	3
AC110751.1	4
AC126773.3	16
AC073475.1	4
AP000432.1	21
RPS6KB2-AS1	11
AP000432.2	21
ACSF2	17
AC127496.5	17
IGHVII-43-1	14
KIAA1324L	7
AC127496.2	17
KNOP1P1	12
SREBF2-AS1	22
BAIAP2-DT	17
LINC00477	12
AC126773.6	16
AC016044.1	15
AC005041.1	2
CPA1	7
AP000696.1	21
AC006030.1	2
C21orf91-OT1	21
PPP2R3B	X
RING1	6
HMGA1P8	2
C21orf91	21
RPL17P17	3
ILF2P1	3
MAGI1-AS1	3
LINC01114	2
MTHFD2	2
AC106827.2	3
TUFM	16
LMAN2	5
RPSAP55	15
MAGI1-IT1	3
AC121493.1	3
SIM2	21
MAGI1	3
DLG1-AS1	3
AC087312.1	12
MLPH	2
LUM	12
LINC01832	2
AC023796.1	12
AC093392.2	7
LENG1	CHR_HSCHR19LRC_PGF1_CTG3_1
AC092423.1	7
AC092447.7	7
CXXC1	18
AL603832.1	1
AC097523.1	2
AC008175.2	Y
AC025741.1	4
PIK3R4	3
LINC02056	5
RBMY2BP	Y
AP000697.1	21
YWHAEP5	2
CNOT3	CHR_HSCHR19LRC_PGF1_CTG3_1
AL109761.1	21
AC092447.10	7
AC008738.6	19
AC092447.4	7
AC008738.3	19
AC008738.5	19
CEBPA	19
DCTN1-AS1	2
AC016694.1	Y
SMIM20	4
ADH5P3	1
AC009065.9	16
ASB11	X
RBMY2WP	Y
AL590490.1	1
H2BP4	5
ECI1	16
FRMD6	14
RPL7P22	5
AC063979.2	5
AL845472.2	9
FMN2	1
PM20D1	1
TTTY17A	Y
AC133961.1	4
ZNF821	16
MYD88	3
AL845472.1	9
AC092436.3	4
CDK2AP2P1	9
C2orf81	2
CEBPA-DT	19
AC008738.2	19
AC016911.1	Y
AC146507.1	5
ZNF736P11Y	Y
SEL1L3	4
KRT18P26	2
ADAMTS20	12
MYO5BP1	9
TAF13P2	2
SLC41A1	1
AC005041.2	2
TTTY4	Y
AL354718.2	9
NECAP1P2	2
RPS3AP50	19
PLIN2	9
MDFI	6
AC097105.1	3
GSTO3P	3
AL359918.3	1
NME2P1	12
AL359918.2	1
DCTN1	2
AC119673.3	1
SIRT4	12
AC105383.1	4
AL358176.4	1
AC097523.2	2
AL358176.1	1
PCBP3	21
AL358176.2	1
AC008953.1	5
GREM2	1
AC035140.1	5
EIF4A2P1	18
STK25P1	18
PLA2G1B	12
AL358176.3	1
TNPO1	5
AL358176.5	1
AL365184.2	1
PTPN2	18
AC113340.1	5
AC034243.1	5
CNOT2-DT	12
R3HDM2P1	4
LINC00927	15
FBXO43	8
AC025263.2	12
HSD17B14	19
AC016705.2	15
AC040975.1	8
INTS9-AS1	8
FRMD6-AS2	14
MSI1	12
ARSK	5
INTS9	8
FRMD6-AS1	14
POLR2K	8
PPIAP59	19
AL122125.1	14
EEF1A1P22	15
CNOT2	12
IGHVIII-44	14
LINC02490	15
HMGB3P9	1
AC244452.3	14
CCNJP2	1
AC104332.1	1
EVI5	1
SSR4	X
RPS27P25	12
IGHVIV-44-1	14
IGHVII-46-1	14
IGHV3-47	14
LINC00221	14
AC003982.1	12
NRXN2-AS1	11
IGHV1-46	14
KCTD18	2
IGHV1-45	14
FN1	2
NRXN2	11
IGHVII-44-2	14
AL365184.1	1
LRP4-AS1	11
RPF2	6
LRP2	2
RGS7	1
LRP4	11
H3P3	1
HMGB3P11	2
AL354890.1	1
SGO2	2
PANTR1	2
FAM107B	10
AC090844.2	17
IST1	16
PCDH10	4
POU3F3	2
NID1	1
LINC01159	2
AC018730.1	2
AJ239328.1	21
AL592528.1	21
AJ011931.1	21
AJ011931.2	21
AL133492.1	21
IDH3G	X
MRPS21P9	17
TUBB	CHR_HSCHR6_MHC_MANN_CTG1
SH2B1	16
ZBTB45	19
MRPS9-AS2	2
AC092120.3	16
AC010884.1	2
AC137932.1	16
MRPS9-AS1	2
MVB12A	19
AC092120.2	16
AC137932.3	16
AC092120.1	16
AC137932.2	16
MRPS9	2
RBM22P3	7
AC007849.2	3
AC092447.8	7
FGD4	12
TERC	3
NMD3P2	7
AC092447.3	7
TMC4	CHR_HSCHR19LRC_PGF1_CTG3_1
ACTRT3	3
DNAH7	2
AL122018.1	1
GPR150	5
AC078802.1	3
AL122018.3	1
AC000050.3	22
OR2AF1P	X
NPM1P51	6
AC097721.1	2
HDGFP1	X
ACP7	19
PITPNM2	12
MCRIP2P1	X
PNKDP1	X
FIRRE	X
AL021707.9	22
CBY1	22
AC078795.1	3
MYNN	3
AC105227.1	18
RFESD	5
AC105227.2	18
AJ011932.1	21
AP004782.1	11
AP003784.1	11
OPCML-IT2	11
AL354718.3	9
RSPRY1	16
AC133550.3	16
AL021707.2	22
OPCML	11
AC010319.1	19
BPY2	Y
AC010319.3	19
AL021707.4	22
AC010319.4	19
AL590682.1	1
BISPR	19
THAP12P8	1
SPATA9	5
RFKP1	1
AKR1B1P7	19
HNRNPA1P42	1
AL354718.1	9
E2F3P2	2
AL592076.1	1
PITPNM2-AS1	12
AC087222.1	17
AC026362.2	12
AC114760.1	2
LUC7L	16
ALPL	1
AC078795.3	3
CDH3	16
TBCD	17
LRRC34	3
AC100821.1	8
KIR3DL2	CHR_HSCHR19LRC_PGF1_CTG3_1
RNF19A	8
TCEA1	8
DCN	12
AANAT	17
AL161909.1	9
LINC01797	2
SHANK3	22
LINC01798	2
ERO1B	1
AC009474.1	2
AC126773.5	16
AC126773.4	16
HSPE1P5	16
OPCML-IT1	11
AP003972.1	11
SPAG1	8
AP004606.1	11
FCER1G	1
AL732314.8	X
RGS14	5
AL732314.6	X
FAM222A-AS1	12
SLC5A6	2
AC078795.2	3
AC114763.2	2
AC114763.1	2
FABP5P13	X
FAM222A	12
KRT18P53	X
AC073857.1	12
LRRIQ4	3
ANO4	12
CDK2AP1	12
SHOX	X
AC021573.1	11
AC004023.1	7
AC092447.5	7
AC000036.1	22
GPR137B	1
LRRC31	3
KAT7	17
AC009474.2	2
AC025647.3	8
LINC01799	2
AC092620.1	2
SPOPL	2
LINC01628	2
AC093515.1	16
KIN	10
AC007403.1	2
AC018767.2	16
LRRC3C	17
AC108052.1	4
AC105252.1	4
AC079380.1	4
AL672277.1	X
AL713965.1	1
RPL14P5	X
KRT18P43	3
SLC26A9	1
GSDMA	17
AC009127.1	16
CRLF2	X
PKD1L3	16
MPHOSPH9	12
AC008040.3	3
B4GALT4	3
AC019186.1	2
SAMD7	3
DIPK1A	1
LINC01918	2
VN1R25P	7
AC010653.2	16
AC092447.2	7
PABPC4L	4
RPL39P31	16
AC092447.6	7
AC092620.2	2
PES1P1	4
LINC02631	2
AC092447.1	7
ATXN1L	16
AC096763.1	4
AC092447.9	7
AC007115.1	12
AC095038.5	7
AC015631.1	4
LINC02823	12
RPL5	1
SCRIB	8
AC090016.1	12
AC126175.2	12
AC025254.1	12
AC090049.2	12
LINC02404	12
AC090049.1	12
LPAR5	12
ACRBP	12
AC078922.1	12
MYRFL	12
AC138360.1	12
AC063947.1	12
AC063947.2	12
RPL21P106	12
AC025164.3	12
AC025164.2	12
AC008040.1	3
KLK9	19
PPP5C	19
PRRG1	X
SEC62-AS1	3
APOA2	1
SLC5A8	12
AL449283.1	1
BTG1	12
AC011483.1	19
ATRAID	2
AC011473.4	19
SEC62	3
AC123512.1	12
KLK5	19
AC079953.1	12
LINC01619	12
CHODL-AS1	21
AC084032.1	12
AC092881.1	12
LINC02821	12
TEX11	X
AC092881.2	12
AC023115.1	2
PTPN11	12
ETAA1	2
AC068768.1	12
C12orf65	12
RAB3IP	12
RHBDF2	17
GTF2H4	CHR_HSCHR6_MHC_DBB_CTG1
LINC01829	2
GPR45	2
AC012360.2	2
AC005041.4	2
AC011483.2	19
XK	X
LINC01828	2
RBMY2GP	Y
KLK8	19
SKA1	18
DLG1	3
PLEKHA4	19
MRAS	3
AC008040.4	3
FTH1P27	X
B4GALT4-AS1	3
SLK	10
AC007193.3	19
AF241726.1	X
AC007193.1	19
AC090525.1	12
PRLH	2
GPR160	3
AL121578.1	X
NXPH2	2
H2AP	X
AC015795.1	17
AC090525.2	12
YY1P2	2
SRP14P3	17
TGFBRAP1	2
RPL6	12
FAM117A	17
AL139109.1	X
AL158168.1	10
AL627390.1	X
RPSAP7	10
AC004836.1	7
AC066614.1	15
AC090525.3	12
AC245096.1	X
ZNF70P1	6
EEF1A1P17	12
H2AL1RP	X
CDHR3	7
AC012360.1	2
PARP10	8
HTATSF1P1	6
RAB7B	1
AC008040.2	3
KLK6	19
AL645940.1	6
AC012360.3	2
PRDM5	4
F2RL1	5
C2orf49	2
UBTFL11	X
VARS2	CHR_HSCHR6_MHC_DBB_CTG1
AL606748.1	X
TMEM243	7
GON4L	1
AL121578.2	X
ESYT3	3
UTP20	12
DYNLT3	X
PHC3	3
KLK7	19
FTLP14	16
SLC35B1	17
AC099314.1	16
SNHG9	16
SLIT1	10
CDH1	16
PUS7L	12
LINC00280	Y
CKS1B	1
CLIC1	CHR_HSCHR6_MHC_DBB_CTG1
TTTY2B	Y
AC022497.1	3
AL161729.4	9
TTTY1B	Y
AL161729.2	9
TTTY7	Y
RPL37P3	21
TTTY21B	Y
AC011483.3	19
PTCH1	9
LINC02462	4
LINC02152	16
AC018767.3	16
AC018767.1	16
RNF151	16
AC074052.1	16
CDH16	16
AC074052.2	16
SETP12	4
SBNO1-AS1	12
ARNT2	15
AC005363.2	16
LINC02743	11
TMEM114	16
DMTF1	7
ATP1A4	1
AHCYP4	2
SBNO1	12
AC023468.1	2
HSD17B6	12
B3GNTL1	17
AC013265.1	2
AC138420.1	16
AC062021.1	2
AC016710.2	2
MRPS18BP2	2
TMEM241	18
SMG5	1
AC019257.7	CHR_HSCHR8_8_CTG1
GRINA	8
ARHGEF10	CHR_HSCHR8_8_CTG1
DDAH2	CHR_HSCHR6_MHC_DBB_CTG1
AC093722.1	4
AC117378.1	12
AC104619.2	4
AC121161.2	4
AC104619.4	4
PRIM1	12
PINLYP	19
AC027801.5	17
RXFP1	4
TDGF1P1	X
KMT5A	12
CR759747.2	CHR_HSCHR6_MHC_DBB_CTG1
TRIM60P16	7
AC134772.1	3
PIGA	X
SPATC1	8
TMA7	3
RTL9	X
L34079.2	19
SPATA19	11
L34079.3	19
AC068014.1	17
AC130371.1	17
L34079.1	19
AMMECR1-IT1	X
SNED1	2
CCDC51	3
AMMECR1	X
ZNF750	17
SRPX	X
AC012497.1	2
XRCC1	19
PRKCI	3
NAT9	17
ARHGAP19-SLIT1	10
NACA	12
GNG5P2	X
AC108451.2	15
AC016705.3	15
AL359385.1	10
AC108451.1	15
CEP70	3
SLIT1-AS1	10
AC016705.1	15
AC026310.2	12
AC023796.2	12
SRSF9	12
ARHGAP19	10
BCAT1	12
AL008629.1	X
ADCY8	8
SYPL1	7
AC073288.1	3
LINC01567	16
TNRC6A	16
GATC	12
PLLP	16
APOBR	16
IRGQ	19
NAV2-AS1	11
SKIL	3
AL021546.1	12
COX6A1	12
AC011731.1	18
NPIPB7	16
AC009090.1	16
AC009090.3	16
ARL2BP	16
NAV2	11
AC019257.4	CHR_HSCHR8_8_CTG1
SPACA3	17
TRIAP1	12
RPL31P52	12
AC023302.1	15
ABHD17C	15
AC138894.1	16
AC104619.1	4
AC103726.1	8
AC103726.2	8
AC087341.1	8
AL512424.1	10
MARCHF10-DT	17
AC104257.1	8
DCAF13P1	7
AC023302.2	15
PRELID3BP3	17
SP140L	2
AC104619.3	4
HCG25	6
AC005972.3	17
ARHGAP31-AS1	3
ARHGAP31	3
TRMT112P3	17
AC073288.2	3
AC060788.1	8
AC000113.1	X
TDGF1P3	X
RPS18	6
STK26	X
ME3	11
AC005972.1	17
AC005237.1	2
AC005972.2	17
AC093585.1	2
PSMD3	17
RPS26P21	3
MTERF4	2
AC008731.1	16
RAB17	2
AGAP3	7
AC026316.5	3
AC092718.9	16
AC026316.4	3
PKD1L2	16
MTCO1P46	2
AC026316.1	3
AC026316.3	3
CLDN11	3
ERBB4	2
VPS52	6
PTPN7	1
CLN3	16
AC121161.1	4
AC026316.2	3
FHL1	X
CYBB	X
KRT8P13	3
ARL1	12
SLC7A14	3
AP001148.1	11
AP001831.1	11
PTP4A1P6	11
SLC7A14-AS1	3
AC104667.2	2
AC104667.1	2
TTTY8B	Y
RILPL2	12
PPP4R1-AS1	18
LINC02856	18
AC145423.1	12
AC107463.1	4
CEMIP	15
DPRXP5	21
TMEM39A	3
HLCS-IT1	21
AC026310.3	12
AP000704.2	21
CABLES1	18
AC078851.1	2
AP001979.1	11
LINC01853	2
MTCO1P44	2
MTND2P19	2
HLCS	21
MTND1P27	2
RAC3	17
BIN3	8
AC145423.2	12
AC090945.1	3
SLC7A3	X
AC145423.3	12
IMPDH1P8	3
SNRNP35	12
ALX3	1
AC090946.1	3
PPP1R15A	19
AC093012.2	12
AL160006.1	1
MTND2P23	2
STRIP1	1
AL512882.1	X
AC097015.1	3
LINC02485	4
RILPL1	12
KRT18P54	4
IGSF9B	11
AC015802.3	17
CYGB	17
